sensor,date,recorded
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:17:50 PM,786
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:21:50 PM,773
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:25:50 PM,692
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:29:50 PM,780
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:33:50 PM,834
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:37:50 PM,793
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:41:50 PM,658
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:45:50 PM,599
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:49:50 PM,227
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:53:50 PM,178
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 6:57:50 PM,167
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:01:50 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:05:50 PM,125
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:09:50 PM,127
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:13:50 PM,152
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:17:50 PM,153
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:21:50 PM,179
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:25:50 PM,207
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:29:50 PM,25
ms_p2:sensormultilevel::luminositysensor:, 4/7/2016 7:33:50 PM,2
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:21:50 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:25:53 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:29:53 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:33:53 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:37:53 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:41:53 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:45:53 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:53:53 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:57:53 AM,11
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:01:53 AM,22
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:05:53 AM,31
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:09:53 AM,39
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:13:53 AM,45
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:17:53 AM,56
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:21:53 AM,63
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:25:53 AM,70
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:29:53 AM,78
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:33:53 AM,85
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:37:53 AM,79
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:41:53 AM,98
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:45:53 AM,104
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:53:53 AM,106
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 8:57:53 AM,117
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:01:53 AM,123
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:05:53 AM,126
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:09:53 AM,129
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:13:53 AM,131
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:17:53 AM,133
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:33:53 AM,134
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:45:53 AM,136
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:49:53 AM,138
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:53:53 AM,137
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 9:57:53 AM,138
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:01:53 AM,139
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:13:53 AM,138
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:17:53 AM,139
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:25:53 AM,127
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:29:53 AM,128
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:33:53 AM,129
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:41:53 AM,140
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:45:53 AM,148
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:49:53 AM,140
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 10:57:53 AM,142
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:05:53 AM,145
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:09:53 AM,146
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:13:53 AM,148
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:17:53 AM,149
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:21:53 AM,147
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:29:53 AM,151
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:37:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:41:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:45:53 AM,154
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:49:53 AM,155
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 11:53:53 AM,160
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:05:53 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:09:53 PM,153
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:13:53 PM,163
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:21:53 PM,154
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:29:53 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:33:53 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:41:53 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:45:53 PM,163
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 12:57:53 PM,162
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 1:05:52 PM,163
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 1:13:53 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 1:17:53 PM,65
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:05:53 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:09:53 PM,186
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:13:53 PM,177
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:17:53 PM,202
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:21:53 PM,201
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:25:53 PM,196
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:29:53 PM,218
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:33:53 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:37:53 PM,147
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:41:53 PM,155
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:45:53 PM,195
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:49:53 PM,185
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 2:53:53 PM,219
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:01:53 PM,231
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:05:53 PM,201
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:09:53 PM,208
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:13:53 PM,217
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:17:53 PM,208
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:21:53 PM,230
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:25:53 PM,128
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:29:53 PM,242
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:33:53 PM,246
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:37:53 PM,249
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:41:53 PM,226
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:45:53 PM,278
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:49:53 PM,287
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:53:53 PM,316
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 3:57:53 PM,332
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:01:53 PM,264
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:05:53 PM,343
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:09:53 PM,369
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:13:53 PM,391
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:17:53 PM,348
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:21:53 PM,405
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:25:53 PM,463
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:29:53 PM,467
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:33:53 PM,476
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:37:53 PM,495
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:41:53 PM,503
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:45:53 PM,514
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:49:53 PM,534
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:53:53 PM,552
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 4:57:53 PM,554
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:01:53 PM,567
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:05:53 PM,570
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:09:53 PM,540
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:13:53 PM,286
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:21:53 PM,223
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:25:53 PM,295
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:29:53 PM,248
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:33:53 PM,265
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:37:53 PM,217
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:41:53 PM,243
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:45:53 PM,233
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:49:53 PM,219
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:53:53 PM,198
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 5:57:53 PM,228
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:01:53 PM,243
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:05:53 PM,221
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:09:53 PM,248
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:13:53 PM,339
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:17:53 PM,472
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:21:53 PM,480
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:25:53 PM,507
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:29:53 PM,422
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:33:53 PM,483
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:37:53 PM,464
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:41:53 PM,202
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:45:53 PM,125
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:49:53 PM,70
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:53:53 PM,51
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 6:57:53 PM,33
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:01:53 PM,18
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:05:53 PM,11
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:09:53 PM,8
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:13:53 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:17:53 PM,18
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:21:53 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:25:53 PM,228
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:29:53 PM,91
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:33:53 PM,8
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:37:53 PM,3
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:41:53 PM,6
ms_p2:sensormultilevel::luminositysensor:, 4/8/2016 7:45:53 PM,1
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:21:52 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:25:52 AM,11
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:29:52 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:33:52 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:37:52 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:41:52 AM,5
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:45:52 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:49:52 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:53:52 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:57:52 AM,11
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:01:52 AM,15
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:05:52 AM,22
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:09:52 AM,32
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:13:52 AM,41
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:17:52 AM,50
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:21:52 AM,57
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:25:52 AM,66
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:29:52 AM,74
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:33:51 AM,81
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:37:51 AM,89
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:41:51 AM,96
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:45:53 AM,65
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:49:53 AM,93
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:53:53 AM,86
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 8:57:53 AM,133
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:01:53 AM,6
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:05:53 AM,14
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:09:53 AM,123
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:13:53 AM,120
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:17:53 AM,89
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:21:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:29:53 AM,151
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:33:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:37:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:41:53 AM,151
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 9:53:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:01:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:17:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:25:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:33:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:41:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:45:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 10:53:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:01:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:05:53 AM,152
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:09:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:13:53 AM,159
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:21:53 AM,153
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:25:53 AM,154
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:37:53 AM,155
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:45:53 AM,159
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 11:57:53 AM,156
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:01:53 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:05:53 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:09:53 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:13:53 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:17:53 PM,162
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:25:53 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:29:53 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:33:53 PM,159
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 12:37:53 PM,158
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 1:29:53 PM,0
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 1:33:53 PM,157
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 1:37:53 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 1:49:53 PM,163
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:05:53 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:09:53 PM,163
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:17:53 PM,164
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:21:53 PM,165
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:25:53 PM,170
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:29:53 PM,176
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:33:53 PM,181
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:37:53 PM,186
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:41:53 PM,190
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:45:53 PM,195
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:49:53 PM,200
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:53:53 PM,201
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 2:57:53 PM,203
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:01:53 PM,205
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:05:53 PM,207
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:09:53 PM,210
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:13:53 PM,213
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:21:53 PM,216
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:25:53 PM,220
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:29:53 PM,224
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:33:53 PM,227
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:37:53 PM,231
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:41:53 PM,237
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:45:53 PM,242
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:49:53 PM,246
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:53:53 PM,249
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 3:57:53 PM,232
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:01:53 PM,253
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:05:53 PM,260
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:09:53 PM,282
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:13:53 PM,299
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:17:53 PM,325
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:21:53 PM,351
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:25:53 PM,369
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:29:53 PM,390
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:33:53 PM,415
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:37:56 PM,465
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:41:53 PM,478
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:45:53 PM,493
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:49:53 PM,505
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:53:53 PM,515
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 4:57:53 PM,528
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:01:53 PM,542
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:05:53 PM,555
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:09:53 PM,569
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:13:53 PM,583
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:17:53 PM,596
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:21:53 PM,608
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:25:53 PM,620
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:29:53 PM,636
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:33:53 PM,651
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:37:53 PM,668
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:41:53 PM,685
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:45:53 PM,725
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:49:53 PM,722
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:53:53 PM,742
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 5:57:53 PM,765
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:01:53 PM,791
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:05:53 PM,807
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:09:53 PM,825
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:13:53 PM,855
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:17:53 PM,882
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:21:52 PM,904
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:25:52 PM,926
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:29:52 PM,954
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:33:52 PM,957
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:37:52 PM,968
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:41:52 PM,655
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:45:52 PM,642
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:49:52 PM,347
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:53:52 PM,209
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 6:57:52 PM,190
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:01:52 PM,146
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:05:52 PM,143
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:09:52 PM,146
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:13:52 PM,161
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:17:52 PM,177
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:21:52 PM,203
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:25:52 PM,232
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:29:52 PM,102
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:33:52 PM,5
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:37:52 PM,8
ms_p2:sensormultilevel::luminositysensor:, 4/9/2016 7:41:52 PM,3
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:21:51 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:25:51 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:45:51 AM,0
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:49:51 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:53:51 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 7:57:51 AM,7
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:01:51 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:05:51 AM,3
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:09:51 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:13:51 AM,1
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:17:53 AM,5
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:21:52 AM,9
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:33:52 AM,8
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:37:52 AM,4
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:41:52 AM,14
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:45:52 AM,18
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:49:52 AM,26
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 8:53:52 AM,38
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 9:01:52 AM,32
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 9:05:52 AM,33
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 9:09:52 AM,26
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 9:13:52 AM,22
ms_p2:sensormultilevel::luminositysensor:, 4/10/2016 9:17:52 AM,23
