sensor,date,recorded
ms_p4:sensor:, 4/3/2016 3:11:42 PM,0
ms_p4:sensor:, 4/3/2016 3:12:10 PM,255
ms_p4:sensor:, 4/3/2016 3:12:12 PM,0
ms_p4:sensor:, 4/3/2016 3:12:24 PM,255
ms_p4:sensor:, 4/3/2016 3:12:26 PM,0
ms_p4:sensor:, 4/3/2016 3:12:38 PM,255
ms_p4:sensor:, 4/3/2016 3:12:40 PM,0
ms_p4:sensor:, 4/3/2016 3:14:20 PM,255
ms_p4:sensor:, 4/3/2016 3:14:23 PM,0
ms_p4:sensor:, 4/3/2016 3:14:36 PM,255
ms_p4:sensor:, 4/3/2016 3:14:38 PM,0
ms_p4:sensor:, 4/3/2016 3:16:26 PM,255
ms_p4:sensor:, 4/3/2016 3:16:28 PM,0
ms_p4:sensor:, 4/3/2016 3:16:52 PM,255
ms_p4:sensor:, 4/3/2016 3:16:54 PM,0
ms_p4:sensor:, 4/3/2016 3:18:19 PM,255
ms_p4:sensor:, 4/3/2016 3:18:21 PM,0
ms_p4:sensor:, 4/3/2016 3:18:35 PM,255
ms_p4:sensor:, 4/3/2016 3:18:37 PM,0
ms_p4:sensor:, 4/3/2016 3:18:49 PM,255
ms_p4:sensor:, 4/3/2016 3:18:52 PM,0
ms_p4:sensor:, 4/3/2016 3:19:29 PM,255
ms_p4:sensor:, 4/3/2016 3:19:31 PM,0
ms_p4:sensor:, 4/3/2016 3:20:01 PM,255
ms_p4:sensor:, 4/3/2016 3:20:03 PM,0
ms_p4:sensor:, 4/3/2016 3:27:21 PM,255
ms_p4:sensor:, 4/3/2016 3:27:23 PM,0
ms_p4:sensor:, 4/3/2016 3:41:17 PM,255
ms_p4:sensor:, 4/3/2016 3:41:19 PM,0
ms_p4:sensor:, 4/3/2016 3:41:38 PM,255
ms_p4:sensor:, 4/3/2016 3:41:40 PM,0
ms_p4:sensor:, 4/3/2016 3:41:58 PM,255
ms_p4:sensor:, 4/3/2016 3:42:00 PM,0
ms_p4:sensor:, 4/3/2016 3:44:16 PM,255
ms_p4:sensor:, 4/3/2016 3:44:18 PM,0
ms_p4:sensor:, 4/3/2016 3:44:39 PM,255
ms_p4:sensor:, 4/3/2016 3:44:41 PM,0
ms_p4:sensor:, 4/3/2016 3:45:00 PM,255
ms_p4:sensor:, 4/3/2016 3:45:02 PM,0
ms_p4:sensor:, 4/3/2016 3:45:43 PM,255
ms_p4:sensor:, 4/3/2016 3:45:45 PM,0
ms_p4:sensor:, 4/3/2016 4:03:00 PM,255
ms_p4:sensor:, 4/3/2016 4:03:02 PM,0
ms_p4:sensor:, 4/3/2016 4:03:46 PM,255
ms_p4:sensor:, 4/3/2016 4:03:48 PM,0
ms_p4:sensor:, 4/3/2016 4:04:54 PM,255
ms_p4:sensor:, 4/3/2016 4:04:56 PM,0
ms_p4:sensor:, 4/3/2016 4:21:27 PM,255
ms_p4:sensor:, 4/3/2016 4:21:29 PM,0
ms_p4:sensor:, 4/3/2016 4:22:46 PM,255
ms_p4:sensor:, 4/3/2016 4:22:48 PM,0
ms_p4:sensor:, 4/3/2016 4:23:20 PM,255
ms_p4:sensor:, 4/3/2016 4:23:22 PM,0
ms_p4:sensor:, 4/3/2016 4:25:02 PM,255
ms_p4:sensor:, 4/3/2016 4:25:04 PM,0
ms_p4:sensor:, 4/3/2016 4:25:18 PM,255
ms_p4:sensor:, 4/3/2016 4:25:20 PM,0
ms_p4:sensor:, 4/3/2016 4:25:33 PM,255
ms_p4:sensor:, 4/3/2016 4:25:35 PM,0
ms_p4:sensor:, 4/3/2016 4:29:46 PM,255
ms_p4:sensor:, 4/3/2016 4:29:48 PM,0
ms_p4:sensor:, 4/3/2016 4:30:01 PM,255
ms_p4:sensor:, 4/3/2016 4:30:03 PM,0
ms_p4:sensor:, 4/3/2016 4:30:42 PM,255
ms_p4:sensor:, 4/3/2016 4:30:44 PM,0
ms_p4:sensor:, 4/3/2016 4:33:13 PM,255
ms_p4:sensor:, 4/3/2016 4:33:15 PM,0
ms_p4:sensor:, 4/3/2016 5:03:47 PM,255
ms_p4:sensor:, 4/3/2016 5:03:49 PM,0
ms_p4:sensor:, 4/3/2016 5:04:02 PM,255
ms_p4:sensor:, 4/3/2016 5:04:04 PM,0
ms_p4:sensor:, 4/3/2016 5:04:19 PM,255
ms_p4:sensor:, 4/3/2016 5:04:21 PM,0
ms_p4:sensor:, 4/3/2016 5:12:09 PM,255
ms_p4:sensor:, 4/3/2016 5:12:10 PM,0
ms_p4:sensor:, 4/3/2016 5:12:55 PM,255
ms_p4:sensor:, 4/3/2016 5:12:57 PM,0
ms_p4:sensor:, 4/3/2016 5:58:59 PM,255
ms_p4:sensor:, 4/3/2016 5:59:00 PM,0
ms_p4:sensor:, 4/3/2016 6:00:10 PM,255
ms_p4:sensor:, 4/3/2016 6:00:12 PM,0
ms_p4:sensor:, 4/3/2016 6:30:07 PM,255
ms_p4:sensor:, 4/3/2016 6:30:09 PM,0
ms_p4:sensor:, 4/3/2016 6:30:37 PM,255
ms_p4:sensor:, 4/3/2016 6:30:40 PM,0
ms_p4:sensor:, 4/3/2016 6:30:56 PM,255
ms_p4:sensor:, 4/3/2016 6:30:59 PM,0
ms_p4:sensor:, 4/3/2016 6:31:16 PM,255
ms_p4:sensor:, 4/3/2016 6:31:19 PM,0
ms_p4:sensor:, 4/3/2016 6:33:56 PM,255
ms_p4:sensor:, 4/3/2016 6:33:59 PM,0
ms_p4:sensor:, 4/3/2016 6:34:19 PM,255
ms_p4:sensor:, 4/3/2016 6:34:22 PM,0
ms_p4:sensor:, 4/3/2016 6:35:24 PM,255
ms_p4:sensor:, 4/3/2016 6:35:27 PM,0
ms_p4:sensor:, 4/3/2016 6:35:38 PM,255
ms_p4:sensor:, 4/3/2016 6:35:41 PM,0
ms_p4:sensor:, 4/3/2016 6:35:55 PM,255
ms_p4:sensor:, 4/3/2016 6:35:57 PM,0
ms_p4:sensor:, 4/3/2016 6:36:10 PM,255
ms_p4:sensor:, 4/3/2016 6:36:12 PM,0
ms_p4:sensor:, 4/3/2016 6:41:52 PM,255
ms_p4:sensor:, 4/3/2016 6:41:54 PM,0
ms_p4:sensor:, 4/3/2016 6:42:20 PM,255
ms_p4:sensor:, 4/3/2016 6:42:23 PM,0
ms_p4:sensor:, 4/3/2016 6:44:24 PM,255
ms_p4:sensor:, 4/3/2016 6:44:27 PM,0
ms_p4:sensor:, 4/3/2016 6:47:46 PM,255
ms_p4:sensor:, 4/3/2016 6:47:48 PM,0
ms_p4:sensor:, 4/3/2016 6:48:00 PM,255
ms_p4:sensor:, 4/3/2016 6:48:03 PM,0
ms_p4:sensor:, 4/3/2016 6:48:34 PM,255
ms_p4:sensor:, 4/3/2016 6:48:36 PM,0
ms_p4:sensor:, 4/3/2016 6:49:13 PM,255
ms_p4:sensor:, 4/3/2016 6:49:16 PM,0
ms_p4:sensor:, 4/3/2016 6:51:47 PM,255
ms_p4:sensor:, 4/3/2016 6:51:49 PM,0
ms_p4:sensor:, 4/3/2016 7:05:31 PM,255
ms_p4:sensor:, 4/3/2016 7:05:33 PM,0
ms_p4:sensor:, 4/3/2016 7:08:51 PM,255
ms_p4:sensor:, 4/3/2016 7:08:53 PM,0
ms_p4:sensor:, 4/3/2016 7:09:06 PM,255
ms_p4:sensor:, 4/3/2016 7:09:08 PM,0
ms_p4:sensor:, 4/3/2016 7:09:39 PM,255
ms_p4:sensor:, 4/3/2016 7:09:42 PM,0
ms_p4:sensor:, 4/3/2016 7:10:16 PM,255
ms_p4:sensor:, 4/3/2016 7:10:18 PM,0
ms_p4:sensor:, 4/3/2016 7:10:32 PM,255
ms_p4:sensor:, 4/3/2016 7:10:34 PM,0
ms_p4:sensor:, 4/3/2016 7:26:43 PM,255
ms_p4:sensor:, 4/3/2016 7:26:45 PM,0
ms_p4:sensor:, 4/3/2016 7:27:26 PM,255
ms_p4:sensor:, 4/3/2016 7:27:28 PM,0
ms_p4:sensor:, 4/3/2016 7:27:41 PM,255
ms_p4:sensor:, 4/3/2016 7:27:43 PM,0
ms_p4:sensor:, 4/3/2016 7:28:04 PM,255
ms_p4:sensor:, 4/3/2016 7:28:07 PM,0
ms_p4:sensor:, 4/3/2016 9:16:49 PM,255
ms_p4:sensor:, 4/3/2016 9:16:50 PM,0
ms_p4:sensor:, 4/3/2016 9:17:05 PM,255
ms_p4:sensor:, 4/3/2016 9:17:07 PM,0
ms_p4:sensor:, 4/3/2016 9:20:38 PM,255
ms_p4:sensor:, 4/3/2016 9:20:40 PM,0
ms_p4:sensor:, 4/3/2016 9:22:40 PM,255
ms_p4:sensor:, 4/3/2016 9:22:42 PM,0
ms_p4:sensor:, 4/3/2016 9:26:45 PM,255
ms_p4:sensor:, 4/3/2016 9:26:47 PM,0
ms_p4:sensor:, 4/3/2016 9:29:27 PM,255
ms_p4:sensor:, 4/3/2016 9:29:29 PM,0
ms_p4:sensor:, 4/3/2016 9:29:52 PM,255
ms_p4:sensor:, 4/3/2016 9:29:54 PM,0
ms_p4:sensor:, 4/3/2016 9:49:19 PM,255
ms_p4:sensor:, 4/3/2016 9:49:21 PM,0
ms_p4:sensor:, 4/3/2016 9:49:47 PM,255
ms_p4:sensor:, 4/3/2016 9:49:49 PM,0
ms_p4:sensor:, 4/3/2016 9:50:03 PM,255
ms_p4:sensor:, 4/3/2016 9:50:05 PM,0
ms_p4:sensor:, 4/3/2016 9:50:26 PM,255
ms_p4:sensor:, 4/3/2016 9:50:27 PM,0
ms_p4:sensor:, 4/3/2016 9:50:40 PM,255
ms_p4:sensor:, 4/3/2016 9:50:42 PM,0
ms_p4:sensor:, 4/3/2016 9:51:34 PM,255
ms_p4:sensor:, 4/3/2016 9:51:36 PM,0
ms_p4:sensor:, 4/3/2016 9:59:05 PM,255
ms_p4:sensor:, 4/3/2016 9:59:07 PM,0
ms_p4:sensor:, 4/3/2016 10:01:28 PM,255
ms_p4:sensor:, 4/3/2016 10:01:30 PM,0
ms_p4:sensor:, 4/3/2016 11:56:18 PM,255
ms_p4:sensor:, 4/3/2016 11:56:21 PM,0
ms_p4:sensor:, 4/3/2016 11:58:28 PM,255
ms_p4:sensor:, 4/3/2016 11:58:31 PM,0
ms_p4:sensor:, 4/4/2016 12:08:58 AM,255
ms_p4:sensor:, 4/4/2016 12:09:01 AM,0
ms_p4:sensor:, 4/4/2016 12:09:27 AM,255
ms_p4:sensor:, 4/4/2016 12:09:29 AM,0
ms_p4:sensor:, 4/4/2016 12:10:07 AM,255
ms_p4:sensor:, 4/4/2016 12:10:09 AM,0
ms_p4:sensor:, 4/4/2016 1:08:26 AM,255
ms_p4:sensor:, 4/4/2016 1:08:29 AM,0
ms_p4:sensor:, 4/4/2016 1:14:53 AM,255
ms_p4:sensor:, 4/4/2016 1:14:53 AM,0
ms_p4:sensor:, 4/4/2016 3:06:18 AM,255
ms_p4:sensor:, 4/4/2016 3:06:20 AM,0
ms_p4:sensor:, 4/4/2016 3:17:28 AM,255
ms_p4:sensor:, 4/4/2016 3:17:30 AM,0
ms_p4:sensor:, 4/4/2016 3:25:48 AM,255
ms_p4:sensor:, 4/4/2016 3:25:50 AM,0
ms_p4:sensor:, 4/4/2016 3:45:17 AM,255
ms_p4:sensor:, 4/4/2016 3:45:19 AM,0
ms_p4:sensor:, 4/4/2016 3:46:43 AM,255
ms_p4:sensor:, 4/4/2016 3:46:45 AM,0
ms_p4:sensor:, 4/4/2016 3:49:13 AM,255
ms_p4:sensor:, 4/4/2016 3:49:15 AM,0
ms_p4:sensor:, 4/4/2016 3:50:59 AM,255
ms_p4:sensor:, 4/4/2016 3:51:00 AM,0
ms_p4:sensor:, 4/4/2016 3:51:17 AM,255
ms_p4:sensor:, 4/4/2016 3:51:18 AM,0
ms_p4:sensor:, 4/4/2016 3:56:35 AM,255
ms_p4:sensor:, 4/4/2016 3:56:37 AM,0
ms_p4:sensor:, 4/4/2016 3:56:51 AM,255
ms_p4:sensor:, 4/4/2016 3:56:53 AM,0
ms_p4:sensor:, 4/4/2016 3:57:06 AM,255
ms_p4:sensor:, 4/4/2016 3:57:08 AM,0
ms_p4:sensor:, 4/4/2016 3:59:31 AM,255
ms_p4:sensor:, 4/4/2016 3:59:34 AM,0
ms_p4:sensor:, 4/4/2016 7:49:49 AM,255
ms_p4:sensor:, 4/4/2016 7:49:51 AM,0
ms_p4:sensor:, 4/4/2016 7:53:17 AM,255
ms_p4:sensor:, 4/4/2016 7:53:19 AM,0
ms_p4:sensor:, 4/4/2016 7:55:20 AM,255
ms_p4:sensor:, 4/4/2016 7:55:22 AM,0
ms_p4:sensor:, 4/4/2016 7:55:39 AM,255
ms_p4:sensor:, 4/4/2016 7:55:41 AM,0
ms_p4:sensor:, 4/4/2016 8:28:19 AM,255
ms_p4:sensor:, 4/4/2016 8:28:21 AM,0
ms_p4:sensor:, 4/4/2016 8:40:35 AM,255
ms_p4:sensor:, 4/4/2016 8:40:37 AM,0
ms_p4:sensor:, 4/4/2016 8:41:45 AM,255
ms_p4:sensor:, 4/4/2016 8:41:46 AM,0
ms_p4:sensor:, 4/4/2016 8:47:02 AM,255
ms_p4:sensor:, 4/4/2016 8:47:04 AM,0
ms_p4:sensor:, 4/4/2016 8:48:02 AM,255
ms_p4:sensor:, 4/4/2016 8:48:04 AM,0
ms_p4:sensor:, 4/4/2016 8:49:00 AM,255
ms_p4:sensor:, 4/4/2016 8:49:02 AM,0
ms_p4:sensor:, 4/4/2016 8:54:30 AM,255
ms_p4:sensor:, 4/4/2016 8:54:31 AM,0
ms_p4:sensor:, 4/4/2016 8:56:58 AM,255
ms_p4:sensor:, 4/4/2016 8:57:00 AM,0
ms_p4:sensor:, 4/4/2016 9:02:41 AM,255
ms_p4:sensor:, 4/4/2016 9:02:43 AM,0
ms_p4:sensor:, 4/4/2016 9:03:15 AM,255
ms_p4:sensor:, 4/4/2016 9:03:17 AM,0
ms_p4:sensor:, 4/4/2016 9:03:52 AM,255
ms_p4:sensor:, 4/4/2016 9:03:55 AM,0
ms_p4:sensor:, 4/4/2016 9:05:07 AM,255
ms_p4:sensor:, 4/4/2016 9:05:09 AM,0
ms_p4:sensor:, 4/4/2016 9:06:20 AM,255
ms_p4:sensor:, 4/4/2016 9:06:22 AM,0
ms_p4:sensor:, 4/4/2016 9:08:38 AM,255
ms_p4:sensor:, 4/4/2016 9:08:40 AM,0
ms_p4:sensor:, 4/4/2016 9:08:58 AM,255
ms_p4:sensor:, 4/4/2016 9:09:00 AM,0
ms_p4:sensor:, 4/4/2016 9:09:12 AM,255
ms_p4:sensor:, 4/4/2016 9:09:15 AM,0
ms_p4:sensor:, 4/4/2016 9:12:29 AM,255
ms_p4:sensor:, 4/4/2016 9:12:31 AM,0
ms_p4:sensor:, 4/4/2016 9:13:13 AM,255
ms_p4:sensor:, 4/4/2016 9:13:16 AM,0
ms_p4:sensor:, 4/4/2016 9:19:41 AM,255
ms_p4:sensor:, 4/4/2016 9:19:44 AM,0
ms_p4:sensor:, 4/4/2016 9:20:16 AM,255
ms_p4:sensor:, 4/4/2016 9:20:18 AM,0
ms_p4:sensor:, 4/4/2016 9:21:40 AM,255
ms_p4:sensor:, 4/4/2016 9:21:42 AM,0
ms_p4:sensor:, 4/4/2016 9:21:54 AM,255
ms_p4:sensor:, 4/4/2016 9:21:56 AM,0
ms_p4:sensor:, 4/4/2016 9:22:12 AM,255
ms_p4:sensor:, 4/4/2016 9:22:15 AM,0
ms_p4:sensor:, 4/4/2016 9:25:23 AM,255
ms_p4:sensor:, 4/4/2016 9:25:25 AM,0
ms_p4:sensor:, 4/4/2016 9:25:47 AM,255
ms_p4:sensor:, 4/4/2016 9:25:50 AM,0
ms_p4:sensor:, 4/4/2016 9:26:02 AM,255
ms_p4:sensor:, 4/4/2016 9:26:04 AM,0
ms_p4:sensor:, 4/4/2016 9:26:29 AM,255
ms_p4:sensor:, 4/4/2016 9:26:32 AM,0
ms_p4:sensor:, 4/4/2016 9:26:47 AM,255
ms_p4:sensor:, 4/4/2016 9:26:49 AM,0
ms_p4:sensor:, 4/4/2016 9:27:02 AM,255
ms_p4:sensor:, 4/4/2016 9:27:04 AM,0
ms_p4:sensor:, 4/4/2016 9:28:04 AM,255
ms_p4:sensor:, 4/4/2016 9:28:08 AM,0
ms_p4:sensor:, 4/4/2016 9:28:19 AM,255
ms_p4:sensor:, 4/4/2016 9:28:22 AM,0
ms_p4:sensor:, 4/4/2016 9:28:41 AM,255
ms_p4:sensor:, 4/4/2016 9:28:44 AM,0
ms_p4:sensor:, 4/4/2016 9:29:10 AM,255
ms_p4:sensor:, 4/4/2016 9:29:12 AM,0
ms_p4:sensor:, 4/4/2016 9:36:06 AM,255
ms_p4:sensor:, 4/4/2016 9:36:08 AM,0
ms_p4:sensor:, 4/4/2016 9:36:29 AM,255
ms_p4:sensor:, 4/4/2016 9:36:32 AM,0
ms_p4:sensor:, 4/4/2016 9:37:06 AM,255
ms_p4:sensor:, 4/4/2016 9:37:08 AM,0
ms_p4:sensor:, 4/4/2016 9:38:28 AM,255
ms_p4:sensor:, 4/4/2016 9:38:28 AM,0
ms_p4:sensor:, 4/4/2016 9:40:09 AM,255
ms_p4:sensor:, 4/4/2016 9:40:11 AM,0
ms_p4:sensor:, 4/4/2016 9:50:31 AM,255
ms_p4:sensor:, 4/4/2016 9:50:34 AM,0
ms_p4:sensor:, 4/4/2016 9:50:50 AM,255
ms_p4:sensor:, 4/4/2016 9:50:53 AM,0
ms_p4:sensor:, 4/4/2016 9:51:05 AM,255
ms_p4:sensor:, 4/4/2016 9:51:07 AM,0
ms_p4:sensor:, 4/4/2016 10:05:31 AM,255
ms_p4:sensor:, 4/4/2016 10:05:33 AM,0
ms_p4:sensor:, 4/4/2016 10:06:35 AM,255
ms_p4:sensor:, 4/4/2016 10:06:37 AM,0
ms_p4:sensor:, 4/4/2016 10:07:14 AM,255
ms_p4:sensor:, 4/4/2016 10:07:17 AM,0
ms_p4:sensor:, 4/4/2016 10:08:34 AM,255
ms_p4:sensor:, 4/4/2016 10:08:36 AM,0
ms_p4:sensor:, 4/4/2016 10:14:18 AM,255
ms_p4:sensor:, 4/4/2016 10:14:20 AM,0
ms_p4:sensor:, 4/4/2016 10:23:54 AM,255
ms_p4:sensor:, 4/4/2016 10:23:56 AM,0
ms_p4:sensor:, 4/4/2016 10:25:12 AM,255
ms_p4:sensor:, 4/4/2016 10:25:15 AM,0
ms_p4:sensor:, 4/4/2016 10:25:42 AM,255
ms_p4:sensor:, 4/4/2016 10:25:44 AM,0
ms_p4:sensor:, 4/4/2016 10:27:17 AM,255
ms_p4:sensor:, 4/4/2016 10:27:19 AM,0
ms_p4:sensor:, 4/4/2016 10:27:32 AM,255
ms_p4:sensor:, 4/4/2016 10:27:34 AM,0
ms_p4:sensor:, 4/4/2016 10:28:50 AM,255
ms_p4:sensor:, 4/4/2016 10:28:52 AM,0
ms_p4:sensor:, 4/4/2016 10:30:00 AM,255
ms_p4:sensor:, 4/4/2016 10:30:02 AM,0
ms_p4:sensor:, 4/4/2016 10:30:36 AM,255
ms_p4:sensor:, 4/4/2016 10:30:38 AM,0
ms_p4:sensor:, 4/4/2016 10:32:52 AM,255
ms_p4:sensor:, 4/4/2016 10:32:54 AM,0
ms_p4:sensor:, 4/4/2016 11:03:06 AM,255
ms_p4:sensor:, 4/4/2016 11:03:09 AM,0
ms_p4:sensor:, 4/4/2016 11:07:32 AM,255
ms_p4:sensor:, 4/4/2016 11:07:34 AM,0
ms_p4:sensor:, 4/4/2016 11:07:49 AM,255
ms_p4:sensor:, 4/4/2016 11:07:52 AM,0
ms_p4:sensor:, 4/4/2016 11:08:03 AM,255
ms_p4:sensor:, 4/4/2016 11:08:05 AM,0
ms_p4:sensor:, 4/4/2016 11:09:13 AM,255
ms_p4:sensor:, 4/4/2016 11:09:15 AM,0
ms_p4:sensor:, 4/4/2016 11:09:30 AM,255
ms_p4:sensor:, 4/4/2016 11:09:32 AM,0
ms_p4:sensor:, 4/4/2016 11:28:37 AM,255
ms_p4:sensor:, 4/4/2016 11:28:39 AM,0
ms_p4:sensor:, 4/4/2016 11:36:16 AM,255
ms_p4:sensor:, 4/4/2016 11:36:18 AM,0
ms_p4:sensor:, 4/4/2016 11:36:56 AM,255
ms_p4:sensor:, 4/4/2016 11:36:58 AM,0
ms_p4:sensor:, 4/4/2016 11:40:09 AM,255
ms_p4:sensor:, 4/4/2016 11:40:11 AM,0
ms_p4:sensor:, 4/4/2016 11:40:27 AM,255
ms_p4:sensor:, 4/4/2016 11:40:29 AM,0
ms_p4:sensor:, 4/4/2016 11:42:02 AM,255
ms_p4:sensor:, 4/4/2016 11:42:04 AM,0
ms_p4:sensor:, 4/4/2016 11:42:50 AM,255
ms_p4:sensor:, 4/4/2016 11:42:52 AM,0
ms_p4:sensor:, 4/4/2016 11:43:15 AM,255
ms_p4:sensor:, 4/4/2016 11:43:17 AM,0
ms_p4:sensor:, 4/4/2016 11:44:05 AM,255
ms_p4:sensor:, 4/4/2016 11:44:07 AM,0
ms_p4:sensor:, 4/4/2016 11:47:14 AM,255
ms_p4:sensor:, 4/4/2016 11:47:16 AM,0
ms_p4:sensor:, 4/4/2016 11:47:28 AM,255
ms_p4:sensor:, 4/4/2016 11:47:30 AM,0
ms_p4:sensor:, 4/4/2016 11:49:31 AM,255
ms_p4:sensor:, 4/4/2016 11:49:33 AM,0
ms_p4:sensor:, 4/4/2016 1:35:07 PM,255
ms_p4:sensor:, 4/4/2016 1:35:09 PM,0
ms_p4:sensor:, 4/4/2016 1:36:38 PM,255
ms_p4:sensor:, 4/4/2016 1:36:40 PM,0
ms_p4:sensor:, 4/4/2016 1:41:46 PM,255
ms_p4:sensor:, 4/4/2016 1:41:49 PM,0
ms_p4:sensor:, 4/4/2016 1:46:55 PM,255
ms_p4:sensor:, 4/4/2016 1:46:56 PM,0
ms_p4:sensor:, 4/4/2016 1:48:31 PM,255
ms_p4:sensor:, 4/4/2016 1:48:32 PM,0
ms_p4:sensor:, 4/4/2016 1:49:20 PM,255
ms_p4:sensor:, 4/4/2016 1:49:22 PM,0
ms_p4:sensor:, 4/4/2016 1:49:41 PM,255
ms_p4:sensor:, 4/4/2016 1:49:43 PM,0
ms_p4:sensor:, 4/4/2016 1:53:54 PM,255
ms_p4:sensor:, 4/4/2016 1:53:55 PM,0
ms_p4:sensor:, 4/4/2016 1:54:45 PM,255
ms_p4:sensor:, 4/4/2016 1:54:47 PM,0
ms_p4:sensor:, 4/4/2016 1:55:09 PM,255
ms_p4:sensor:, 4/4/2016 1:55:12 PM,0
ms_p4:sensor:, 4/4/2016 1:55:29 PM,255
ms_p4:sensor:, 4/4/2016 1:55:32 PM,0
ms_p4:sensor:, 4/4/2016 1:55:52 PM,255
ms_p4:sensor:, 4/4/2016 1:55:54 PM,0
ms_p4:sensor:, 4/4/2016 1:56:22 PM,255
ms_p4:sensor:, 4/4/2016 1:56:25 PM,0
ms_p4:sensor:, 4/4/2016 1:56:39 PM,255
ms_p4:sensor:, 4/4/2016 1:56:41 PM,0
ms_p4:sensor:, 4/4/2016 1:57:57 PM,255
ms_p4:sensor:, 4/4/2016 1:57:59 PM,0
ms_p4:sensor:, 4/4/2016 2:32:01 PM,255
ms_p4:sensor:, 4/4/2016 2:32:04 PM,0
ms_p4:sensor:, 4/4/2016 2:32:35 PM,255
ms_p4:sensor:, 4/4/2016 2:32:38 PM,0
ms_p4:sensor:, 4/4/2016 2:33:03 PM,255
ms_p4:sensor:, 4/4/2016 2:33:06 PM,0
ms_p4:sensor:, 4/4/2016 2:33:29 PM,255
ms_p4:sensor:, 4/4/2016 2:33:31 PM,0
ms_p4:sensor:, 4/4/2016 2:33:44 PM,255
ms_p4:sensor:, 4/4/2016 2:33:46 PM,0
ms_p4:sensor:, 4/4/2016 2:33:57 PM,255
ms_p4:sensor:, 4/4/2016 2:34:00 PM,0
ms_p4:sensor:, 4/4/2016 2:34:14 PM,255
ms_p4:sensor:, 4/4/2016 2:34:16 PM,0
ms_p4:sensor:, 4/4/2016 2:35:22 PM,255
ms_p4:sensor:, 4/4/2016 2:35:24 PM,0
ms_p4:sensor:, 4/4/2016 2:35:44 PM,255
ms_p4:sensor:, 4/4/2016 2:35:46 PM,0
ms_p4:sensor:, 4/4/2016 2:39:23 PM,255
ms_p4:sensor:, 4/4/2016 2:39:26 PM,0
ms_p4:sensor:, 4/4/2016 2:41:07 PM,255
ms_p4:sensor:, 4/4/2016 2:41:09 PM,0
ms_p4:sensor:, 4/4/2016 2:41:21 PM,255
ms_p4:sensor:, 4/4/2016 2:41:23 PM,0
ms_p4:sensor:, 4/4/2016 2:48:20 PM,255
ms_p4:sensor:, 4/4/2016 2:48:22 PM,0
ms_p4:sensor:, 4/4/2016 3:06:16 PM,255
ms_p4:sensor:, 4/4/2016 3:06:18 PM,0
ms_p4:sensor:, 4/4/2016 3:07:08 PM,255
ms_p4:sensor:, 4/4/2016 3:07:10 PM,0
ms_p4:sensor:, 4/4/2016 3:17:56 PM,255
ms_p4:sensor:, 4/4/2016 3:17:58 PM,0
ms_p4:sensor:, 4/4/2016 3:20:00 PM,255
ms_p4:sensor:, 4/4/2016 3:20:03 PM,0
ms_p4:sensor:, 4/4/2016 3:22:41 PM,255
ms_p4:sensor:, 4/4/2016 3:22:44 PM,0
ms_p4:sensor:, 4/4/2016 3:24:19 PM,255
ms_p4:sensor:, 4/4/2016 3:24:21 PM,0
ms_p4:sensor:, 4/4/2016 4:03:25 PM,255
ms_p4:sensor:, 4/4/2016 4:03:28 PM,0
ms_p4:sensor:, 4/4/2016 4:07:00 PM,255
ms_p4:sensor:, 4/4/2016 4:07:02 PM,0
ms_p4:sensor:, 4/4/2016 4:09:55 PM,255
ms_p4:sensor:, 4/4/2016 4:09:57 PM,0
ms_p4:sensor:, 4/4/2016 4:10:09 PM,255
ms_p4:sensor:, 4/4/2016 4:10:11 PM,0
ms_p4:sensor:, 4/4/2016 4:10:53 PM,255
ms_p4:sensor:, 4/4/2016 4:10:55 PM,0
ms_p4:sensor:, 4/4/2016 4:34:50 PM,255
ms_p4:sensor:, 4/4/2016 4:34:52 PM,0
ms_p4:sensor:, 4/4/2016 4:35:09 PM,255
ms_p4:sensor:, 4/4/2016 4:35:11 PM,0
ms_p4:sensor:, 4/4/2016 4:35:23 PM,255
ms_p4:sensor:, 4/4/2016 4:35:25 PM,0
ms_p4:sensor:, 4/4/2016 4:37:58 PM,255
ms_p4:sensor:, 4/4/2016 4:38:00 PM,0
ms_p4:sensor:, 4/4/2016 4:38:27 PM,255
ms_p4:sensor:, 4/4/2016 4:38:29 PM,0
ms_p4:sensor:, 4/4/2016 4:46:11 PM,255
ms_p4:sensor:, 4/4/2016 4:46:13 PM,0
ms_p4:sensor:, 4/4/2016 4:46:26 PM,255
ms_p4:sensor:, 4/4/2016 4:46:28 PM,0
ms_p4:sensor:, 4/4/2016 4:49:21 PM,255
ms_p4:sensor:, 4/4/2016 4:49:23 PM,0
ms_p4:sensor:, 4/4/2016 4:49:48 PM,255
ms_p4:sensor:, 4/4/2016 4:49:50 PM,0
ms_p4:sensor:, 4/4/2016 4:50:08 PM,255
ms_p4:sensor:, 4/4/2016 4:50:10 PM,0
ms_p4:sensor:, 4/4/2016 4:56:54 PM,255
ms_p4:sensor:, 4/4/2016 4:56:56 PM,0
ms_p4:sensor:, 4/4/2016 4:57:08 PM,255
ms_p4:sensor:, 4/4/2016 4:57:10 PM,0
ms_p4:sensor:, 4/4/2016 4:57:23 PM,255
ms_p4:sensor:, 4/4/2016 4:57:25 PM,0
ms_p4:sensor:, 4/4/2016 5:07:50 PM,255
ms_p4:sensor:, 4/4/2016 5:07:52 PM,0
ms_p4:sensor:, 4/4/2016 5:08:28 PM,255
